Rank,Release_Date,Movie_Title,USD_Production_Budget,USD_Worldwide_Gross,USD_Domestic_Gross
2642,1/3/2013,Phantom,"$18,000,000","$1,199,510","$1,034,589"
3055,1/3/2013,21 and Over,"$13,000,000","$42,195,766","$25,682,380"
3117,1/3/2013,Ernest et Celestine,"$12,500,000","$9,376,444","$292,562"
3204,1/3/2013,Stoker,"$12,000,000","$12,079,308","$1,703,125"
4140,1/3/2013,The Sweeney,"$4,500,000","$7,838,405","$26,345"
4175,1/3/2013,The Last Exorcism Part II,"$4,000,000","$25,448,707","$15,179,303"
4488,1/3/2013,The Lost Medallion: The Adventures of Billy Stone,"$2,500,000","$549,632","$549,632"
4624,1/4/2013,Stitches,"$2,000,000","$63,555",$0
302,1/11/2013,Ender's Game,"$110,000,000","$127,983,283","$61,737,191"
937,1/11/2013,Free Birds,"$55,000,000","$110,387,072","$55,750,480"
3172,1/11/2013,About Time,"$12,000,000","$89,309,178","$15,323,921"
3975,1/11/2013,Dallas Buyers Club,"$5,000,000","$60,611,845","$27,298,285"
4425,1/15/2013,30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,"$3,000,000",$0,$0
1587,1/18/2013,Broken City,"$35,000,000","$34,480,045","$19,701,164"
1829,1/18/2013,The Last Stand,"$30,000,000","$48,330,757","$12,050,299"
2803,1/18/2013,Mama,"$15,000,000","$148,095,566","$71,628,180"
1042,1/25/2013,Hansel & Gretel: Witch Hunters,"$50,000,000","$214,949,716","$55,703,475"
1594,1/25/2013,Parker,"$35,000,000","$48,543,388","$17,616,641"
3391,1/25/2013,Movie 43,"$10,000,000","$31,164,747","$8,840,453"
5324,1/25/2013,Supporting Characters,"$60,000","$4,917","$4,917"
1893,1/28/2013,Last Vegas,"$28,000,000","$112,914,167","$63,914,167"
4297,1/29/2013,"Batman: The Dark Knight Returns, Part 2","$3,500,000",$0,$0
6,2/7/2013,The Lone Ranger,"$275,000,000","$260,002,115","$89,302,115"
771,2/8/2013,2 Guns,"$61,000,000","$132,493,015","$75,612,460"
4479,2/8/2013,The Spectacular Now,"$2,500,000","$6,916,951","$6,852,971"
5199,2/8/2013,The Canyons,"$250,000","$62,375","$59,671"
391,2/14/2013,A Good Day to Die Hard,"$92,000,000","$304,249,198","$67,349,198"
1099,2/14/2013,Beautiful Creatures,"$50,000,000","$60,282,876","$19,452,138"
1887,2/14/2013,Safe Haven,"$28,000,000","$94,050,951","$71,399,120"
1328,2/15/2013,Escape From Planet Earth,"$40,000,000","$74,156,610","$57,012,977"
2819,2/22/2013,Snitch,"$15,000,000","$57,907,734","$42,930,462"
4233,2/22/2013,Inescapable,"$4,000,000","$4,327","$4,327"
4271,2/22/2013,Dark Skies,"$3,500,000","$27,704,111","$17,418,667"
3942,2/26/2013,Tao Jie,"$5,400,000","$4,728,896",$0
41,3/5/2013,Iron Man 3,"$200,000,000","$1,215,392,272","$408,992,272"
3428,3/5/2013,The Iceman,"$10,000,000","$3,623,609","$1,930,282"
3455,3/5/2013,"Cinco de Mayo, La Batalla","$10,000,000","$173,472","$173,472"
5278,3/5/2013,Aroused,"$150,000",$0,$0
568,3/7/2013,Despicable Me 2,"$76,000,000","$975,216,835","$368,065,385"
4471,3/7/2013,Kevin Hart: Let Me Explain,"$2,500,000","$32,327,255","$32,244,051"
1117,3/15/2013,Upside Down,"$50,000,000","$26,387,039","$102,118"
1679,3/15/2013,The Incredible Burt Wonderstone,"$32,000,000","$27,392,609","$22,537,881"
3093,3/15/2013,The Call,"$12,800,000","$69,821,476","$51,872,378"
4003,3/15/2013,Spring Breakers,"$5,000,000","$31,149,251","$14,124,286"
4632,3/19/2013,Straight A's,"$2,000,000",$0,$0
649,3/22/2013,Olympus Has Fallen,"$70,000,000","$150,562,164","$98,927,592"
2150,3/22/2013,On the Road,"$25,000,000","$9,313,302","$720,828"
3061,3/22/2013,Admission,"$13,000,000","$18,733,666","$18,007,317"
187,3/27/2013,G.I. Joe: Retaliation,"$140,000,000","$375,740,705","$122,523,060"
1083,3/29/2013,The Host,"$50,000,000","$64,477,051","$26,623,701"
2858,3/29/2013,The Place Beyond the Pines,"$15,000,000","$47,011,449","$21,403,519"
2366,4/1/2013,Texas Chainsaw 3D,"$20,000,000","$47,666,013","$34,341,945"
2903,4/1/2013,Promised Land,"$15,000,000","$9,300,336","$7,597,898"
5366,4/1/2013,All Superheroes Must Die,"$20,000",$0,$0
282,4/10/2013,Gravity,"$110,000,000","$695,941,797","$274,092,705"
1810,4/10/2013,Runner Runner,"$30,000,000","$60,512,680","$19,316,646"
4688,4/10/2013,Grace Unplugged,"$1,700,000","$2,507,159","$2,507,159"
4939,4/10/2013,My Last Day Without You,"$1,000,000",$0,$0
5328,4/10/2013,The Dirties,"$55,000",$0,$0
2266,4/12/2013,Out of the Furnace,"$22,000,000","$15,434,375","$11,330,849"
1432,4/16/2013,Un monstre à Paris ,"$40,000,000","$27,000,381",$0
5071,4/17/2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,"$500,000","$152,449","$152,449"
262,4/19/2013,Oblivion,"$120,000,000","$287,916,633","$89,107,235"
4726,4/19/2013,The Lords of Salem,"$1,500,000","$1,541,131","$1,165,881"
4787,4/19/2013,Filly Brown,"$1,250,000","$2,940,411","$2,850,357"
4801,4/19/2013,Home Run,"$1,200,000","$2,859,955","$2,859,955"
1660,4/26/2013,The Big Wedding,"$32,500,000","$48,425,971","$21,819,348"
1979,4/26/2013,Pain & Gain,"$26,000,000","$81,275,291","$49,875,291"
2928,4/26/2013,The Reluctant Fundamentalist,"$15,000,000","$528,731","$528,731"
3354,4/26/2013,Mud,"$10,000,000","$31,556,959","$21,590,086"
2676,5/4/2013,Evil Dead,"$17,000,000","$97,778,356","$54,239,856"
2767,5/4/2013,Trance,"$16,000,000","$22,594,052","$2,322,593"
4761,5/4/2013,Eddie: The Sleepwalking Cannibal,"$1,400,000","$1,632","$1,632"
4966,5/4/2013,The Brass Teapot,"$900,000","$413,733","$6,997"
3984,5/7/2013,The Way Way Back,"$5,000,000","$26,853,810","$21,502,690"
4937,5/14/2013,Black Rock,"$1,000,000",$0,$0
60,5/16/2013,Star Trek Into Darkness,"$190,000,000","$467,381,584","$228,778,661"
4301,5/17/2013,Jagten,"$3,450,000","$18,309,793","$687,185"
4377,5/17/2013,Frances Ha,"$3,000,000","$11,267,511","$4,067,398"
4418,5/21/2013,Open Road,"$3,000,000","$47,469",$0
320,5/23/2013,The Hangover 3,"$103,000,000","$362,000,072","$112,200,072"
119,5/24/2013,Fast and Furious 6,"$160,000,000","$789,300,444","$238,679,850"
339,5/24/2013,Epic,"$100,000,000","$262,794,441","$107,518,682"
4363,5/24/2013,Before Midnight,"$3,000,000","$23,283,672","$8,110,621"
224,5/31/2013,After Earth,"$130,000,000","$251,499,665","$60,522,097"
586,5/31/2013,Now You See Me,"$75,000,000","$342,769,200","$117,723,989"
3588,5/31/2013,Yeh Jawaani Hai Deewani,"$8,300,000","$50,827,466","$3,827,466"
3814,5/31/2013,The East,"$6,500,000","$3,027,956","$2,274,649"
1456,6/9/2013,Riddick,"$38,000,000","$94,763,758","$42,025,135"
2936,6/9/2013,Winnie Mandela,"$15,000,000","$61,847","$61,847"
2940,6/12/2013,Khumba,"$15,000,000","$20,898,221",$0
3266,6/12/2013,Inside Llewyn Davis,"$11,000,000","$32,943,247","$13,248,209"
3293,6/12/2013,The Last Days on Mars,"$10,600,000","$261,364","$24,084"
24,6/14/2013,Man of Steel,"$225,000,000","$667,999,518","$291,045,518"
4863,6/14/2013,20 Feet From Stardom,"$1,000,000","$5,892,466","$4,946,250"
46,6/21/2013,Monsters University,"$200,000,000","$743,588,329","$268,488,329"
61,6/21/2013,World War Z,"$190,000,000","$531,514,650","$202,359,711"
4501,6/21/2013,Alien Uprising,"$2,500,000",$0,$0
5341,6/21/2013,This Is Martin Bonner,"$42,000",$0,$0
4142,6/25/2013,Hansel & Gretel Get Baked,"$4,500,000",$0,$0
166,6/28/2013,White House Down,"$150,000,000","$205,440,387","$73,103,784"
1239,6/28/2013,The Heat,"$43,000,000","$229,727,774","$159,581,587"
2223,6/28/2013,Redemption,"$23,000,000","$13,593,473","$36,686"
5084,6/28/2013,Detention of the Dead,"$500,000","$1,778","$1,778"
888,7/6/2013,The Internship,"$58,000,000","$93,672,764","$44,672,764"
4333,7/6/2013,The Purge,"$3,000,000","$91,266,581","$64,473,115"
419,7/8/2013,Percy Jackson: Sea of Monsters,"$90,000,000","$200,859,554","$68,559,554"
1477,7/8/2013,We're the Millers,"$37,000,000","$267,816,276","$150,394,119"
5178,7/8/2013,Midnight Cabaret,"$300,000",$0,$0
205,7/17/2013,Turbo,"$135,000,000","$286,896,578","$83,028,130"
226,7/19/2013,R.I.P.D.,"$130,000,000","$79,076,678","$33,618,855"
477,7/19/2013,RED 2,"$84,000,000","$137,162,560","$53,262,560"
2312,7/19/2013,The Conjuring,"$20,000,000","$318,000,141","$137,400,141"
3944,7/19/2013,Grabbers,"$5,300,000","$440,821",$0
4098,7/19/2013,Only God Forgives,"$4,800,000","$4,494,560","$775,849"
4889,7/19/2013,The Act of Killing,"$1,000,000","$501,289","$486,919"
3782,7/23/2013,Twixt,"$7,000,000","$1,268,346",$0
276,7/26/2013,The Wolverine,"$115,000,000","$416,456,852","$132,556,852"
2589,7/26/2013,Blue Jasmine,"$18,000,000","$102,912,961","$33,404,871"
4658,7/26/2013,Stranded,"$1,900,000","$285,593",$0
4719,7/26/2013,The To Do List,"$1,500,000","$4,128,828","$3,491,669"
299,7/31/2013,The Smurfs 2,"$110,000,000","$348,547,523","$71,017,784"
5086,8/1/2013,Now is Good,"$500,000","$2,141,436",$0
1515,8/2/2013,Identity Thief,"$35,000,000","$175,361,578","$134,506,920"
1792,8/2/2013,Side Effects,"$30,000,000","$66,742,138","$32,172,757"
4635,8/2/2013,Small Apartments,"$2,000,000",$0,$0
4656,8/2/2013,ABCD (Any Body Can Dance),"$1,900,000","$10,137,234","$222,098"
47,8/3/2013,Oz the Great and Powerful,"$200,000,000","$490,359,051","$234,770,996"
1833,8/3/2013,Dead Man Down,"$30,000,000","$19,599,974","$10,895,295"
4940,8/10/2013,Zombie Hunter,"$1,000,000",$0,$0
145,8/11/2013,Thor: The Dark World,"$150,000,000","$644,602,516","$206,362,140"
2543,8/11/2013,The Book Thief,"$19,000,000","$76,086,711","$21,488,481"
1413,8/16/2013,Paranoia,"$40,000,000","$16,173,593","$7,388,654"
1712,8/16/2013,Lee Daniels' The Butler,"$30,000,000","$177,025,498","$116,632,095"
1911,8/16/2013,Kick-Ass 2,"$28,000,000","$63,129,909","$28,795,985"
2610,8/16/2013,Jobs,"$18,000,000","$43,402,515","$16,131,410"
4056,8/16/2013,Ain't Them Bodies Saints,"$5,000,000","$1,075,009","$391,611"
4498,8/16/2013,Underdogs,"$2,500,000","$35,017","$35,017"
853,8/21/2013,The Mortal Instruments: City of Bones,"$60,000,000","$75,965,567","$31,165,421"
1443,8/23/2013,Yi dai zong shi,"$38,600,000","$57,987,299","$6,594,959"
2387,8/23/2013,The World's End,"$20,000,000","$47,508,505","$26,004,851"
2525,8/23/2013,The Frozen Ground,"$19,200,000","$5,617,460",$0
5064,8/23/2013,Drinking Buddies,"$500,000","$407,100","$343,706"
5263,8/23/2013,Sparrows Dance,"$175,000","$2,602","$2,602"
2619,8/30/2013,Getaway,"$18,000,000","$11,813,989","$10,501,938"
3344,8/30/2013,One Direction: This is Us,"$10,000,000","$68,541,786","$28,873,374"
3966,8/30/2013,No se Aceptan Devoluciones,"$5,000,000","$100,486,616","$44,467,206"
4636,9/7/2013,Coffee Town,"$2,000,000",$0,$0
261,9/8/2013,Elysium,"$120,000,000","$286,192,091","$93,050,117"
1021,9/8/2013,Disney Planes,"$50,000,000","$238,059,569","$90,282,580"
1784,9/13/2013,The Family,"$30,000,000","$51,078,541","$36,918,811"
3958,9/13/2013,Insidious Chapter 2,"$5,000,000","$161,921,515","$83,586,447"
4618,9/13/2013,Plush,"$2,000,000","$28,864","$3,080"
3620,9/18/2013,Enough Said,"$8,000,000","$25,621,449","$17,550,872"
1156,9/20/2013,Prisoners,"$46,000,000","$113,402,302","$61,002,302"
1461,9/20/2013,Rush,"$38,000,000","$98,230,839","$26,947,624"
2457,9/20/2013,Battle of the Year,"$20,000,000","$16,723,377","$8,888,355"
3665,9/20/2013,Feichang Xingyun,"$8,000,000","$21,970,000",$0
561,9/27/2013,Cloudy with a Chance of Meatballs 2,"$78,000,000","$274,392,649","$119,793,567"
2636,9/27/2013,Metallica Through the Never,"$18,000,000","$9,082,906","$3,419,967"
3574,9/27/2013,Baggage Claim,"$8,500,000","$22,885,836","$21,569,509"
3925,9/27/2013,Don Jon,"$5,500,000","$41,268,579","$24,477,704"
62,10/5/2013,The Great Gatsby,"$190,000,000","$351,040,419","$144,840,419"
2894,10/5/2013,Peeples,"$15,000,000","$9,307,166","$9,177,065"
675,10/18/2013,Escape Plan,"$70,000,000","$103,735,965","$25,135,965"
1787,10/18/2013,Carrie,"$30,000,000","$82,409,520","$35,266,619"
1996,10/18/2013,The Fifth Estate,"$26,000,000","$6,154,172","$3,254,172"
2334,10/18/2013,12 Years a Slave,"$20,000,000","$181,025,343","$56,671,993"
3579,10/18/2013,All is Lost,"$8,500,000","$10,386,814","$6,263,670"
3228,10/19/2013,Supesu Batorushippu Yamato,"$12,000,000",$0,$0
2098,10/25/2013,The Counselor,"$25,000,000","$71,009,334","$16,973,715"
2797,10/25/2013,Jackass Presents: Bad Grandpa,"$15,000,000","$160,903,019","$102,003,019"
5339,10/25/2013,A True Story,"$45,000",$0,$0
5346,10/25/2013,Her Cry: La Llorona Investigation,"$35,000",$0,$0
833,11/1/2013,Gangster Squad,"$60,000,000","$104,100,903","$46,000,903"
3262,11/1/2013,Quartet,"$11,000,000","$56,178,935","$18,388,357"
4469,11/1/2013,A Haunted House,"$2,500,000","$59,922,558","$40,041,683"
915,11/10/2013,Captain Phillips,"$55,000,000","$220,648,184","$107,136,417"
2464,11/10/2013,Machete Kills,"$20,000,000","$18,273,009","$8,008,161"
3945,11/10/2013,La Vie d'Adèle – Chapitres 1 & 2,"$5,250,000","$22,937,201","$2,450,504"
5004,11/10/2013,All the Boys Love Mandy Lane,"$750,000","$1,960,521",$0
5020,11/10/2013,Escape from Tomorrow,"$650,000","$171,962","$171,962"
2672,11/15/2013,The Best Man Holiday,"$17,000,000","$72,835,710","$70,525,195"
3168,11/15/2013,Nebraska,"$12,000,000","$24,761,360","$17,654,912"
3198,11/15/2013,La grande bellezza,"$12,000,000","$29,549,145","$2,883,879"
3761,11/15/2013,The Christmas Candle,"$7,000,000","$1,933,829","$1,632,000"
134,11/22/2013,Frozen,"$150,000,000","$1,274,234,980","$400,738,009"
211,11/22/2013,The Hunger Games: Catching Fire,"$130,000,000","$864,868,047","$424,668,047"
2247,11/22/2013,Delivery Man,"$22,000,000","$70,536,870","$30,659,817"
3142,11/22/2013,Philomena,"$12,000,000","$98,963,392","$37,709,979"
2255,11/27/2013,Homefront,"$22,000,000","$51,695,362","$20,158,492"
2663,11/27/2013,Black Nativity,"$17,500,000","$7,285,135","$7,018,188"
1611,11/29/2013,Mandela: Long Walk to Freedom,"$35,000,000","$29,890,402","$8,323,085"
1292,12/4/2013,42,"$40,000,000","$97,470,701","$95,020,213"
2372,12/4/2013,Scary Movie V,"$20,000,000","$78,613,981","$32,015,787"
4329,12/4/2013,Antiviral,"$3,100,000","$123,407",$0
1664,12/6/2013,This is the End,"$32,000,000","$126,539,117","$101,470,202"
64,12/7/2013,Pacific Rim,"$190,000,000","$411,002,906","$101,802,906"
496,12/7/2013,Grown Ups 2,"$80,000,000","$247,023,808","$133,668,525"
4960,12/7/2013,Fruitvale Station,"$900,000","$17,549,645","$16,098,998"
15,12/13/2013,The Hobbit: The Desolation of Smaug,"$250,000,000","$960,366,855","$258,366,855"
1281,12/13/2013,American Hustle,"$40,000,000","$257,878,294","$150,117,807"
1520,12/13/2013,Saving Mr. Banks,"$35,000,000","$114,962,525","$83,299,761"
2039,12/13/2013,Tyler Perry's A Madea Christmas,"$25,000,000","$52,543,354","$52,543,354"
1012,12/18/2013,Anchorman 2: The Legend Continues,"$50,000,000","$172,185,754","$127,352,707"
539,12/20/2013,Walking with Dinosaurs,"$80,000,000","$130,580,730","$36,076,121"
95,12/25/2013,47 Ronin,"$175,000,000","$151,716,815","$38,362,475"
338,12/25/2013,The Wolf of Wall Street,"$100,000,000","$391,976,723","$116,900,694"
394,12/25/2013,The Secret Life of Walter Mitty,"$91,000,000","$188,536,838","$58,236,838"
1373,12/25/2013,Grudge Match,"$40,000,000","$69,807,260","$29,807,260"
2059,12/25/2013,August: Osage County,"$25,000,000","$50,738,810","$37,738,810"
1860,12/31/2013,Space Pirate Captain Harlock,"$30,000,000","$143,490",$0
2276,12/31/2013,Metegol,"$22,000,000","$30,051,905",$0
2555,12/31/2013,Out of Inferno,"$19,000,000",$0,$0
2778,12/31/2013,Zulu,"$16,000,000","$1,844,228",$0
3500,12/31/2013,Re-Kill,"$9,500,000",$0,$0
4234,12/31/2013,Geograf globus propil,"$4,000,000","$4,454,853",$0
4677,12/31/2013,Independence Daysaster,"$1,800,000",$0,$0
4683,12/31/2013,Living Dark: The Story of Ted the Caver,"$1,750,000",$0,$0
4821,12/31/2013,The Wicked Within,"$1,200,000",$0,$0
4837,12/31/2013,The Vatican Exorcisms,"$1,100,000",$0,$0
4924,12/31/2013,Heli,"$1,000,000","$552,614",$0
5024,12/31/2013,Treachery,"$625,000",$0,$0
5100,12/31/2013,Bucky and the Squirrels,"$500,000",$0,$0
5276,12/31/2013,Speak No Evil,"$150,000","$32,927",$0
5308,12/31/2013,Echo Dr.,"$100,000",$0,$0
5352,12/31/2013,Paraphobia,"$30,000",$0,$0
5118,1/7/2014,Mutual Friends,"$450,000",$0,$0
97,1/8/2014,Guardians of the Galaxy,"$170,000,000","$771,100,771","$333,172,112"
1795,1/8/2014,Get on Up,"$30,000,000","$33,339,868","$30,569,935"
2772,1/10/2014,"Men, Women and Children","$16,000,000","$1,705,908","$705,908"
827,1/17/2014,Jack Ryan: Shadow Recruit,"$60,000,000","$131,377,412","$50,577,412"
1738,1/17/2014,The Nut Job,"$30,000,000","$122,529,966","$64,251,538"
2013,1/17/2014,Ride Along,"$25,000,000","$153,733,800","$134,202,565"
3731,1/17/2014,Devil's Due,"$7,000,000","$36,146,087","$15,821,461"
748,1/24/2014,"I, Frankenstein","$65,000,000","$74,575,290","$19,075,290"
3778,1/28/2014,Snezhnaya koroleva,"$7,000,000","$15,206,330",$0
2618,1/31/2014,Labor Day,"$18,000,000","$14,189,810","$13,371,528"
3610,1/31/2014,That Awkward Moment,"$8,000,000","$53,068,955","$26,068,955"
3768,2/4/2014,Dom Hemingway,"$7,000,000","$1,857,458","$523,511"
49,2/5/2014,The Amazing Spider-Man 2,"$200,000,000","$708,996,336","$202,853,933"
4460,2/5/2014,Ida,"$2,600,000","$15,298,355","$3,827,060"
5031,2/5/2014,Water & Power,"$600,000","$42,557","$42,557"
1794,2/7/2014,Deliver Us from Evil,"$30,000,000","$87,956,618","$30,577,122"
2320,2/7/2014,Tammy,"$20,000,000","$93,931,360","$84,525,432"
3047,2/7/2014,Earth to Echo,"$13,000,000","$42,174,545","$38,934,842"
870,2/14/2014,Winter's Tale,"$60,000,000","$22,468,620","$12,600,231"
2392,2/14/2014,Endless Love,"$20,000,000","$34,718,173","$23,438,250"
3043,2/14/2014,About Last Night,"$13,000,000","$50,445,860","$48,637,684"
543,2/21/2014,Pompeii,"$80,000,000","$108,469,033","$23,169,033"
1910,2/21/2014,3 Days to Kill,"$28,000,000","$38,959,900","$30,697,999"
1019,2/28/2014,Non-Stop,"$50,000,000","$222,383,055","$91,742,160"
2237,2/28/2014,Son of God,"$22,000,000","$70,949,793","$59,700,064"
4687,2/28/2014,The Lunchbox,"$1,700,000","$12,231,500","$4,231,500"
3972,3/1/2014,Paranormal Activity: The Marked Ones,"$5,000,000","$86,362,372","$32,462,372"
768,3/10/2014,Gone Girl,"$61,000,000","$368,567,189","$167,767,189"
2753,3/10/2014,Left Behind,"$16,000,000","$20,769,209","$14,019,924"
3229,3/10/2014,Drive Hard,"$12,000,000",$0,$0
3800,3/10/2014,Annabelle,"$6,500,000","$256,873,813","$84,273,813"
4759,3/10/2014,La chambre bleue,"$1,400,000","$1,945,420","$260,441"
2826,3/12/2014,Wild,"$15,000,000","$52,501,541","$37,880,356"
705,3/14/2014,Need for Speed,"$66,000,000","$194,169,619","$43,568,507"
3395,3/14/2014,Bad Words,"$10,000,000","$7,843,145","$7,779,614"
3873,3/14/2014,Veronica Mars,"$6,000,000","$3,485,383","$3,322,127"
5248,3/14/2014,The Word,"$200,000","$3,648","$3,648"
446,3/21/2014,Divergent,"$85,000,000","$276,014,965","$150,947,895"
941,3/21/2014,Muppets Most Wanted,"$55,000,000","$79,312,301","$51,178,893"
1998,3/21/2014,Blood Ties,"$26,000,000","$2,923,959","$42,472"
3438,3/21/2014,50 to 1,"$10,000,000","$1,069,454","$1,069,454"
4822,3/21/2014,God’s Not Dead,"$1,150,000","$63,777,092","$60,755,732"
5303,3/21/2014,Cheap Thrills,"$100,000","$59,424","$59,424"
222,3/28/2014,Noah,"$130,000,000","$352,831,065","$101,200,044"
1605,3/28/2014,Sabotage,"$35,000,000","$18,376,443","$10,508,518"
5173,3/28/2014,Locker 13,"$300,000","$3,496","$3,496"
4299,4/3/2014,Wicked Blood,"$3,500,000",$0,$0
99,4/4/2014,Captain America: The Winter Soldier,"$170,000,000","$714,401,889","$259,746,958"
3028,4/4/2014,Under the Skin,"$13,300,000","$7,229,933","$2,614,251"
4141,4/9/2014,Falcon Rising,"$4,500,000","$11,774","$11,774"
3125,4/16/2014,Heaven is for Real,"$12,000,000","$100,919,111","$91,386,097"
362,4/18/2014,Transcendence,"$100,000,000","$103,039,258","$23,022,309"
4174,4/18/2014,A Haunted House 2,"$4,000,000","$21,206,861","$17,329,487"
1303,4/25/2014,The Other Woman,"$40,000,000","$195,111,193","$83,911,193"
1915,4/25/2014,Brick Mansions,"$28,000,000","$73,421,224","$20,396,829"
5123,4/25/2014,Blue Ruin,"$420,000","$435,168","$258,384"
1641,5/9/2014,Thunder and the House of Magic,"$34,000,000","$10,392,666","$4,091"
4519,5/9/2014,Frontera,"$2,300,000","$59,696","$59,696"
112,5/11/2014,Interstellar,"$165,000,000","$668,913,307","$188,017,894"
4082,5/12/2014,Dying of the Light,"$5,000,000",$0,$0
120,5/16/2014,Godzilla,"$160,000,000","$529,076,069","$200,676,069"
2061,5/16/2014,Million Dollar Arm,"$25,000,000","$39,217,912","$36,447,959"
2768,5/16/2014,The Immigrant,"$16,000,000","$7,585,011","$2,013,456"
