set_num,name,year,theme_id,num_parts
Austin-1,"LEGO Store Grand Opening Exclusive Set, Barton Creek Square, Austin, TX",2010,408,82
B001-1,"1 x 4 x 5 Black Window Frames, Transparent Blue Panes",2001,254,20
B002-1,1 x 4 x 3 Train Window Clear,2000,254,25
B003-1,"Red Frame, Black Door, Green Pane",2003,254,10
B004-1,2 x 4 Ridge Roof Tile Low Sloped Black,2003,254,25
B005-1,2 x 4 Ridge Roof Tile Low Sloped Red,2003,254,25
B110-1,Crazy Action Contraptions (Klutz) Vol. 2,2008,498,112
b55dk-01,Lego Mursten - System i Leg Byggebog,1955,497,0
b56de-01,System im Spiel,1956,497,0
b63de-01,LEGO Hobby und Modellbau,1963,497,0
b66de-01,LEGO Motor Eisenbahn,1966,499,0
BAG6-1,Gray Brick Separator with Black Frame Pieces,2006,254,56
BauMit-1,BAU MIT!,2009,301,1
Beachwood-1,"LEGO Store Grand Opening Exclusive Set, Beachwood Place, Beachwood, OH",2011,408,15
BEIJINGSTANDEE-1,I ❤️ Beijing Standee,2019,408,29
Berlin-1,"LEGO Store Grand Opening Exclusive Set, Berlin, Germany",2009,408,69
BIGBOX-1,The Ultimate Battle for Chima,2015,571,9987
bilmasks-1,Special Masks! - 2 (Dark) Copper Color Kanohi (Legoland Billund),2001,426,2
Birmingham-1,"LEGO Store Grand Opening Exclusive Set, Riverchase Galleria, Birmingham, AL",2009,408,79
BIRTHDAYCAKE-1,Birthday Cake,2019,408,0
BLUE-1,Blue,2018,602,47
BOOKANDPENCIL-1,Book and Pencil,2020,301,19
Braintree-1,"LEGO Store Grand Opening Exclusive Set, South Shore Plaza, Braintree, MA",2008,408,58
BULL-1,Bull,2019,408,64
C8500-1,Robotops (8500 + 8501 + 8502 + 8503),1999,20,96
C8504-1,Ultrarex (8504 + 8505 + 8506 + 8507),1999,20,88
C8509-1,Swamp + Lava,2000,16,0
C8509-2,Dust + Lava + Swamp,2000,16,0
C8509-3,Swamp + Frost + Onyx + Dust,2000,16,0
C8509-4,Swamp + Frost + Onyx + Dust + Power,2000,16,0
C8509-5,Swamp + Lava + Frost + Onyx + Dust + Power,2000,16,0
C8511-1,Frost + Dust,2000,16,0
C8511-2,Frost + Onyx + Power,2000,16,0
C8512-1,Onyx + Power,2000,16,0
C8521-1,Dynamo (8521 + 8522 + 8523),2000,20,142
Calgary-1,"LEGO Store Grand Opening Exclusive Set, Chinook Centre, Calgary, AB, Canada",2010,408,130
CANDYBOX-1,Candy Box,2018,408,54
CAPTAINMARVEL-1,Mini Captain Marvel Ship,2019,696,46
CARROT-1,Sven's Carrot,2019,687,9
casbon-1,Castle Bonus Pack,1998,186,0
CASTLEBYERS-1,Castle Byers,2019,680,48
CCegg-1,Chupa Chups Egg with Surprise Lego Set,2003,459,0
CELEB2015-1,Tatooine Mini-Build (Star Wars Celebration Version),2015,158,178
CELEBV-1,Fan Celebration V - CubeDude - The Bounty Hunter Edition,2010,158,497
celebvi-1,Boba Fett’s Slave I - Mini - Star Wars Celebration VI Exclusive,2012,158,81
Chandler-1,"LEGO Store Grand Opening Exclusive Set, Chandler Fashion Center, Chandler, AZ",2008,408,67
CHICK-1,Easter Chick,2019,410,18
Cincinnati-1,"LEGO Store Grand Opening Exclusive Set, Kenwood Towne Centre, Cincinnati, OH",2009,408,93
CINDERELLASCASTLE-1,Cinderella’s Castle,2017,608,102
CLUBHOUSE-1,Clubhouse,2018,494,80
cnminifigs-1,Ninja Minifig Packs 3-Pack,2000,434,0
cokejpiii-1,Japanese Coca-Cola Studios Polybag Collection sets 4056 thru 4079,2001,273,0
cokesoccer-1,Japanese Coca-Cola Soccer collection sets 4443 thru 4472,2002,462,0
Columbus-1,"LEGO Store Grand Opening Exclusive Set, Easton Town Center, Columbus, OH",2009,408,72
comcon001-1,Clone Wars Pack - San Diego Comic-Con 2008 Exclusive,2008,158,33
comcon002-1,Indiana Jones Brickmaster Pack - San Diego Comic-Con 2008 Exclusive,2008,264,114
comcon003-1,Batman and Joker Minifig Pack - San Diego Comic-Con 2008 Exclusive,2008,697,9
comcon004-1,Collectible Display Set 1 - San Diego Comic-Con 2009 Exclusive,2009,158,16
comcon005-1,Collectible Display Set 2 - San Diego Comic-Con 2009 Exclusive,2009,158,13
comcon006-1,Collectible Display Set 4 - San Diego Comic-Con 2009 Exclusive,2009,158,30
comcon007-1,Collectible Display Set 5 - San Diego Comic-Con 2009 Exclusive,2009,158,17
comcon008-1,Collectible Display Set 3 - San Diego Comic-Con 2009 Exclusive,2009,158,16
comcon009-1,Collectible Display Set 6 - San Diego Comic-Con 2009 Exclusive,2009,158,17
comcon010-1,Mini Republic Dropship Mini AT-TE Brickmaster Pack - San Diego Comic-Con 2009 Exclusive,2009,158,202
comcon011-1,LEGO Star Wars Holo-Brick Archives San Diego Comic-Con 2009 Exclusive,2009,158,3
COMCON013-1,Green Lantern (San Diego Comic-Con Version),2011,695,4
comcon014-1,Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive,2011,695,3
comcon015-1,Star Wars Advent Calendar - San Diego Comic-Con 2011 Exclusive,2011,158,0
COMCON016-1,Green Lantern (New York Comic-Con Version),2011,695,4
comcon017-1,Super Heroes Unite - Superman - New York Comic-Con 2011 Exclusive,2011,695,5
comcon018-1,Super Heroes Unite - Batman - New York Comic-Con 2011 Exclusive,2011,695,3
comcon019-1,Darth Maul’s Sith Infiltrator - Mini - San Diego Comic-Con 2012 Exclusive,2012,158,91
COMCON020-1,Shazam,2012,695,4
COMCON021-1,Jean Grey in Phoenix Costume,2012,696,5
COMCON022-1,Bizarro #1,2012,695,4
comcon023-1,Spider-Man in Black Symbiote Costume,2012,696,3
comcon024-1,Luke Skywalker's Landspeeder - Mini,2012,158,110
comcon025-1,Shadow Leonardo - New York Comic-Con 2012 Exclusive,2012,570,0
comcon026-1,Kraang - New York Comic-Con 2012 Exclusive,2012,570,1
comcon027-1,Spiderwoman - San Diego Comic-Con 2013 Exclusive,2013,696,0
comcon028-1,Spider-Man - San Diego Comic-Con 2013 Exclusive,2013,696,0
comcon029-1,Black Superman - San Diego Comic-Con 2013 Exclusive,2013,695,3
comcon030-1,Green Arrow - San Diego Comic-Con 2013 Exclusive,2013,695,2
comcon031-1,Azog,2013,562,6
comcon032-1,JEK-14 Mini Stealth Starfighter,2013,158,123
comcon033-1,Micro Scale Bag End - San Diego Comic-Con 2013 Exclusive,2013,562,130
COMCON034-1,Rocket Raccoon’s Warbird,2014,704,145
COMCON035-1,The Collector,2014,704,8
COMCON036-1,Batman of Zur-En-Arrh,2014,697,6
comcon037-1,Batman Classic TV Series Batmobile,2014,697,152
COMCON038-1,Bard the Bowman,2014,562,5
comcon039-1,The Ghost Starship,2014,158,132
COMCON040-1,Unikitty,2014,578,16
comcon042-1,Tahu Mask - New York Comic-Con 2014 Exclusive,2014,324,1
comcon052-1,Batgirl,2016,617,5
COMCON053-1,Deadpool Duck - San Diego Comic-Con 2017 Exclusive,2017,696,0
COMCON054-1,Vixen - San Diego Comic-Con 2017 Exclusive,2017,695,4
Concord-1,"LEGO Store Grand Opening Exclusive Set, Concord Mills, Concord, NC",2009,408,69
COOLCAR-1,Cool Car,2019,408,50
CostaMesa-1,"LEGO Store Grand Opening Exclusive Set, South Coast Plaza, Costa Mesa, CA",2011,408,3
COWS1-1,Singapore: Food Cart,2017,619,114
COWS2-1,"Singapore: Kaya Toast, Eggs & Kopi Set",2017,619,92
COWS3-1,Singapore: Chope Seat,2017,619,93
COWS4-1,Singapore: Chilli Crab,2017,619,124
COWS5-1,Singapore: Nyonya Kueh,2017,619,126
COWS6-1,Singapore: Display Base,2017,619,257
COWT2-1,Chihkan Tower,2017,619,160
COWT4-1,Taichung Station,2017,619,159
D100340-1,LogIT Sensor Adapter,2010,259,0
DACHSHUND-1,Dachshund,2018,598,0
Dallas-1,"LEGO Store Grand Opening Exclusive Set, NorthPark Center, Dallas, TX",2009,408,92
DC1-1,Commemorative Limited Edition Batman Announcement,2006,697,13
DCBHZ-1,Wonder Woman,2017,610,145
DCSHDVD1-1,Justice League vs Bizarro League DVD/Blu-Ray,2015,501,5
DCSHDVD2-1,Justice League: Attack of the Legion of Doom DVD/Blu-ray,2015,501,4
DELMONTE1-1,Del Monte Building Kit,1971,523,0
DesPeres-1,"LEGO Store Grand Opening Exclusive Set, West County Center, Des Peres, MO",2013,408,17
DISABLED - DKSS-1,Standing Small,2009,501,0
DUCK-1,Duck,2007,366,6
Duck75-1,75th Anniversary Duck on Wheels,2007,301,44
DUPLOVP-1,Value Pack,1984,504,0
DVD246-1,BIONICLE 3: Web of Shadows (DVD),2005,501,0
e1a1401-1,MUJI Basic Set,2011,301,64
e1a1402-1,MUJI Animal / Vehicle Set,2011,301,196
e1a1403-1,MUJI Moving Set,2011,301,109
e1a1404-1,MUJI Christmas Set,2011,301,120
EASTERCHICK-1,Easter Chick,2019,229,30
Edmonton-1,"LEGO Store Grand Opening Exclusive Set, Southgate Mall, Edmonton,  AB, Canada",2013,408,14
ELEPHANT-1,Elephant,2019,598,11
Elizabeth-1,"LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,408,15
Elmhurst-1,"LEGO Store Grand Opening Exclusive Set, Queens Center Mall, Elmhurst, NY",2010,408,95
EMMETSCAR-1,Emmet's Car,2014,578,40
ESSEN-1,"LEGO Store Grand Opening Exclusive Set, Essen",2012,408,1
EV3MEG-1,EV3 MEG Mini,2013,258,31
F6316-1,Flags and Posts,2006,254,100
FANDOME2020-1,Supergirl,2020,695,0
FANEXPO001-1,The Ghost Starship,2014,158,134
FANEXPO2015-1,Tatooine Mini-Build (FAN EXPO Version),2015,158,179
FBULLDOG-1,French Bulldog,2018,598,0
fdp01-1,LEGO Familiedage Puzzle Promo 2009,2009,301,7
FLOWER-1,Flower,2019,598,17
Frankfurt-1,"LEGO Store Grand Opening Exclusive Set, MyZeil, Frankfurt, Germany",2009,408,157
Frisco-1,"LEGO Store Grand Opening Exclusive Set, Stonebriar Centre, Frisco, TX",2009,408,60
FRNDSBEACH-1,Les copines à la plage (Friends on the beach),2014,497,20
FRNDSMAGJNGLE-1,LEGO Friends Magazine Issue 'Jungle adventures' Polybag,2014,494,28
fruit1-1,Apple - Hong Kong Lego Show Promotional,2007,33,8
fruit2-1,Cherry - Hong Kong Lego Show Promotional,2007,33,11
fruit3-1,Grapes - Hong Kong Lego Show Promotional,2007,33,7
fruit4-1,Mango - Hong Kong Lego Show Promotional,2007,33,6
fruit5-1,Melon - Hong Kong Lego Show Promotional,2007,33,8
fruit6-1,Orange - Hong Kong Lego Show Promotional,2007,33,7
fruit7-1,Pear - Hong Kong Lego Show Promotional,2007,33,10
fruit8-1,Tree - Hong Kong Lego Show Promotional,2007,33,0
G1753-1,Checkers,2006,502,24
G577-1,Vikings Chess Set,2006,502,206
GANYMEDE-1,Ganymede,2019,669,38
GANYMEDE-2,Ganymede,2019,669,39
GardenCity-1,"LEGO Store Grand Opening Exclusive Set, Roosevelt Field Mall, Garden City, NY",2010,408,88
GHOST-1,Ghost,2019,410,21
GIANTS2015-1,Baseball Player,2015,598,38
GIANTS2016-1,Lou Seal,2016,598,60
Glasgow-1,"LEGO Store Grand Opening Exclusive Set, Glasgow UK",2013,408,15
Glendale-1,"LEGO Store Grand Opening Exclusive Set, Arrowhead Towne Center, Glendale AZ",2010,408,140
GMRacer1-1,General Mills Racer Car 1 - Blue on Blue on Black - Knobby Wheels 4 x 4,2009,501,3
GMRacer3-1,General Mills Race Car 3,2009,598,3
GMRacer4-1,General Mills Racer Car 4 - Black on Red on Light Gray - Slick Wheels,2009,501,3
GMRacer5-1,General Mills Race Car 5,2009,598,3
GMRACER6-1,General Mills Racer Car #6,2009,112,4
GREENDRAGON-1,Green Dragon,2017,616,35
Hanover-1,"LEGO Store Grand Opening Exclusive Set, Arundel Mills, Hanover, MD",2009,408,69
HARLEY-1,Harley-Davidson Mini Motorcycle,2019,673,71
HEROICABOX-1,Heroica Gift Box with 4 Games - Limited Edition,2011,502,0
HOBBIT-1,The Hobbit - An Unexpected Journey Blu-Ray & DVD,2013,501,4
Honolulu-1,"LEGO Store Grand Opening Exclusive Set, Ala Moana Center, Honolulu, HI",2009,408,85
HOTDOGTRUCK-1,Hot Dog Truck,2020,52,77
Houston-1,"LEGO Store Grand Opening Exclusive Set, Baybrook Mall, Houston, TX",2008,408,65
Houston-2,"LEGO Store Grand Opening Exclusive Set, The Galleria, Houston, TX",2010,408,143
Houston-3,"LEGO Store Grand Opening Exclusive Set, The Woodlands Mall, Houston, TX",2012,408,15
HPANGLIA-1,Harry Potter Ford Anglia,2018,246,61
HPEXPRESS-1,Harry Potter Hogwarts Express,2018,246,46
HPG01-1,Harry Potter Gallery 1,2002,246,20
HPG02-1,Harry Potter Gallery 2,2002,246,17
HPG03-1,Harry Potter Gallery 3,2002,246,23
HPG04-1,Harry Potter Gallery 4,2002,246,23
HPMAGICWAND-1,Harry Potter Magic Wand,2018,246,18
HPWAND-1,Harry Potter Wand,2018,246,26
ICECREAMTRUCK-1,Ice Cream Truck,2020,494,60
iFountain-1,iFountain (Lego / Coca-Cola Employee Exclusive),2001,301,331
Indianapolis-1,"LEGO Store Grand Opening Exclusive Set, Castleton Square, Indianapolis, IN",2011,408,15
ITBH-1,Nonnie - Inside Tour 2017 Edition,2017,610,0
JELLYFISH-1,Flying Jelly Sub,2018,616,0
K10001-1,Metroliner Kit,2001,236,0
K10020-1,Santa Fe Starter Kit,2002,236,0
K10022-1,Santa Fe Train Kit,2002,236,0
K10039-1,LEGO Legend Castle Collection,2003,186,0
K10041-1,LEGO Town Kit,2003,99,0
K10068-1,Holiday Kit,2002,227,0
K10079-1,Holiday Decoration II,2003,227,0
K10124-1,Ultimate Plane Kit,2003,673,0
K10131-1,Battle of Yavin Collection,2004,158,0
K10145-1,Mouse Hole Kit,2005,254,0
K10158-1,Deluxe High Speed Train Collection,2005,239,0
K10176-1,Classic Castle,2006,197,0
K10194-1,Emerald Night Collection,2009,673,0
K1062-1,Road Safety Kit,1981,533,136
k1062b,Set K1062 Activity Booklet,1981,533,1
K1376-1,Spider-Man Adventure Kit,2003,706,0
K1383-1,Scary Monster Madness Kit,2002,273,0
K2159-1,Holiday Train Starter Collection,2006,673,29
K3300-1,Island of Sodor Collection,2007,631,0
K3354-1,Complete Thomas Collection,2006,631,0
K3409-1,Ultimate Soccer Stadium Kit,2000,462,0
K3433-1,Ultimate NBA Arena Kit,2004,459,0
k34431-1,Lego Mosaic Cat,2003,277,2127
k34432-1,Lego Mosaic Dino,2003,277,2847
k34433-1,Lego Mosaic Johnny Thunder,2003,277,2127
k34434-1,Lego Mosaic Tiger,2003,277,2217
K3451-1,Famous Planes Kit,2002,673,0
K3538-1,Snowboard Cross Race Kit,2003,460,0
K3731-1,3D Pumpkin Pack Kit,2000,230,0
K3801-1,RIS 2.0 Builders Kit,2003,260,0
K4103-1,Creator Bucket bundled with 4782 (TRU Exclusive),2005,674,0
K4346-1,X-Pod Kit,2004,478,0
K4415-1,X-Pod Creator Collection,2006,478,0
K4479-1,TIE Bomber & TIE Fighter Kit,2003,158,0
K4480-1,Jabba's Palace Kit,2003,158,0
K4482-1,Episode II Final Scene Kit,2003,158,0
K4487-1,Star Wars Miniatures Kit I,2003,158,0
K4488-1,Star Wars Miniatures Kit II,2003,158,0
K4492-1,Star Wars Miniatures Kit III,2004,158,0
K4511-1,Passenger Train Kit,2003,239,0
K4512-1,Cargo Train Kit,2003,239,0
K4515-1,Ultimate Track Kit,1992,244,0
K4516-1,Oval Track Kit,1992,244,0
K4519-1,Cross Track Kit,1992,244,0
K4520-1,Special Track Kit,1992,244,0
K4531-1,Deluxe Track Kit,1992,244,0
K4609-1,Jack Stone Fire Rescue Kit,2001,280,0
K4611-1,Jack Stone Police Rescue Kit,2001,280,0
K4612-1,Jack Stone Kit,2002,280,0
K4701-1,Chamber of Secrets Kit,2002,246,0
K4706-1,Sorcerers Stone Kit,2002,246,0
K4729-1,Deluxe Hogwarts Kit,2003,246,0
K4751-1,Marauder's Map Kit  (contains 4750 4751 4695),2004,246,0
K4755-1,Knight Bus Collection,2004,246,0
K4852-1,Spider-Man Movie Kit,2003,706,0
K4915-1,Mini Pods Collection,2006,672,0
K5300-1,Train Accessories Kit,2003,244,0
K5613-1,City Fire Station Collection,2008,58,0
K5850-1,Belville Kit,2003,319,0
K5858-1,The Golden Palace Collection,2003,320,0
K5862-1,Flower Fairy Party Collection,2003,319,0
K5974-1,Space Police Collection,2009,141,0
K6243-1,Big Pirates Collection,2009,153,0
K6290-1,Classic Pirates Kit,2001,148,0
K6762-1,Western Kit,2002,475,0
K7000-1,Dinosaurs Kit,2001,386,0
K7029-1,Complete Castle Collection,2007,193,0
K7035-1,World City Police Kit,2003,111,0
K7094-1,Castle Collection US version,2007,193,0
K7153-1,Episode II Ultimate Action Kit,2002,158,0
K7204-1,Jedi Adventure Kit,2002,158,0
K720x-1,Story Teller Pack,2002,158,0
K7283-1,V-wing Space Battle Collection,2005,158,0
K7317-1,Life on Mars Kit,2001,135,0
K7417-1,Orient Expedition in Mount Everest Kit,2003,300,0
K7418-1,Orient Expedition in India Kit,2003,300,0
K7419-1,Orient Expedition in China Kit,2003,300,0
K7422-1,Orient Expedition World Travel Kit,2003,300,0
K7467-1,Space Exploration Kit,2003,387,0
K7471-1,Discovery Space Kit,2003,387,0
K7623-1,Indiana Jones Classic Adventures Collection,2008,264,0
K7690-1,Mars Mission Collection,2008,137,0
K7699-1,Complete Mars Mission Collection,2007,137,0
K7734-1,Cargo Transport Collection,2008,54,0
K7741-1,City Police Collection,2009,61,0
K7744-1,Ultimate City Police Collection,2008,61,0
K7775-1,Complete Aqua Raiders Collection,2007,310,0
K7776-1,Ultimate Aqua Raiders Collection,2007,310,0
K7890-1,Rescue Collection,2007,60,0
K7894-1,City Airport Collection,2007,53,0
K7895-1,Oval Track for RC Trains,2006,66,0
K7896-1,Deluxe Track for RC Trains,2006,66,0
K7906-1,Ultimate Firefighter Collection,2007,58,0
K7945-1,Firefighter Collection,2007,58,0
K8008-1,Darth Vader / Stormtrooper Kit,2002,18,0
K8102-1,Humans vs. Robots Battle Machine Collection,2007,389,0
K8107-1,Golden City Collection,2009,389,0
K8111-1,Battle Machine Collection,2008,389,0
K8130-1,Tiny Turbo III Collection,2007,120,0
K8148-1,Mini Racers Collection,2008,120,0
K8310-1,Galidor Defender Kit,2002,685,0
K8355-1,Twin Powered Street Racer Kit,2003,113,0
K8358-1,Night Sprinter Kit,2003,113,0
K8362-1,Ferrari Collection,2004,114,0
K8371-1,Twin Powered Street Racer Kit 2,2003,113,0
K8380-1,All-Terrain Racers Collection,2003,116,0
K8381-1,High-Speed Racers Collection,2003,116,0
K8383-1,Off-Road Racers Collection,2003,116,0
K8533-1,Find the Power BIONICLE Kit,2001,324,0
K8563-1,Bohrok Swarm Kit,2002,328,0
K8564-1,Ultimate Bohrok Swarm Kit,2002,324,0
K8566-1,Toa Nuva Hero Kit,2003,354,0
K8572-1,Toa Nuva Kit,2003,354,0
K8573-1,Bohrok-Kal Kit,2003,330,0
K8578-1,Ultimate Bohrok-Kal Kit,2003,330,0
K8586-1,Matoran Villagers Kit,2003,335,0
K8587-1,Rahkshi Set (Panrahk and Kurahk),2003,344,0
K8588-1,Ultimate Rahkshi Kit,2003,344,0
K8590-1,Rahkshi Kaita Vo Kit,2003,344,0
K8591-1,Rahkshi Kit (Panrahk and Vorahk),2003,344,0
K8592-1,Rahkshi Kaita Za Kit,2003,344,0
K8596-1,Takutanuva Kit,2003,347,0
K8603-1,Toa Metru Legends Kit,2004,353,0
K8605-1,Toa Metru Kit I,2004,353,0
K8606-1,Toa Metru Kit II,2004,353,0
k8612-1,Metru Nui Matoran Kit,2004,336,0
K8614-1,Vahki Kit,2004,357,0
K8615-1,Vahki Enforcers Kit (8614 & 8615),2004,357,0
K8645-1,Slammer Propeller Hotrod,2005,116,0
k8647-1,Dual-Engine Truck,2005,116,0
K8667-1,Pullback Racer Collection,2006,116,0
K8672-1,Ferrari Racing Collection,2006,114,0
K8685-1,Phantoka Collection,2008,339,0
K8688-1,Mistika Collection,2008,338,0
K8725-1,Matoran of Voya Nui Collection (8721 8722 8723 8724 8725 8726),2006,337,0
K8727-1,Toa Inika Collection (8727 8728 8729 8730 8731 8732),2006,351,0
K8741-1,Toa Hordika Deluxe Collection (8736 8737 8738 8739 8740 8741),2005,350,0
K8747-1,Visorak Collection (8742 8743 8744 8745 8746 8747),2005,358,0
K8755-1,Titans Collection (8755 8756 8761),2005,347,0
K8761-1,The Shadowed One (LEGO Club Members Exclusive),2005,347,235
K8764-1,Warriors of Voya Nui Collection,2006,347,0
K8800-1,Vladek's Attack Kit,2004,198,0
K8882-1,Power Functions Train Accessories Pack,2009,438,0
K8900-1,Piraka Collection (8900 8901 8902 8903 8904 8905),2006,340,0
K8915-1,Toa Mahri Collection,2007,352,0
K8916-1,Barraki Collection,2007,326,0
K8924-1,Titans of Mahri Nui Collection,2007,359,0
K8927-1,Mahri Nui Deepsea Collection,2007,341,0
K8929-1,Matoran of Mahri Nui Collection,2007,334,0
K8942-1,Ultimate BIONICLE Collection,2008,359,0
K8944-1,Matoran of Light Collection,2008,333,0
K8956-1,Power Miners Collection,2009,439,0
K8978-1,Bionicle Glatorian Collection,2009,331,0
K9833-1,Rechargeable Battery Set,2007,259,0
K9833-2,Rechargeable Battery Set (AC Adapter 230V - 10V Transformer),2006,259,0
K9916-1,Robotics Invention System Kit,2003,260,0
kabbasic-1,Kabaya Basic 4-Pack,2000,468,0
kabbion-1,Kabaya Bionicle 4-Pack (boxed 1417 1418 1419 1420),2001,356,0
kabbion2-1,Va 4-pack Kabaya (contains 1431 1432 1433 1434),2002,329,0
kabcity-1,City 4-Pack,2000,50,0
kabcreat-1,Creator 4-Pack,2001,674,0
kabdino-1,Dino Island 4-Pack,2000,298,0
kabextreme-1,Kabaya Extreme Team 4-Pack,1999,87,0
Kabinsect-1,Insectoids 4-Pack,1999,134,0
kabkk-1,Knight's Kingdom 4-Pack,2000,197,0
kabmars-1,Life on Mars 4-Pack,2001,135,0
kabninja-1,Kabaya Ninja 4-Pack,1999,434,0
kaborient-1,Orient Expedition 3-Pack (canned versions of 7422 7423 7424),2003,300,0
kabrace-1,Race 4-Pack,2001,91,0
