,Unnamed: 0,Organisation,Location,Date,Detail,Rocket_Status,Price,Mission_Status
3742,3742,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Fri Sep 08, 1967 07:57 UTC",Atlas-SLV3C Centaur-D | Surveyor 5,StatusRetired,,Success
3743,3743,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Sep 01, 1967 10:30 UTC",Voskhod | Zenit-2 n†­51,StatusRetired,,Failure
3744,3744,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Aug 31, 1967 08:00 UTC",Molniya | Cosmos 174,StatusRetired,,Success
3745,3745,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Thu Aug 24, 1967 04:59 UTC",Cosmos-2I (63SM) | Cosmos 173,StatusRetired,,Success
3746,3746,US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Aug 16, 1967 17:02 UTC",Titan IIIB | OPS 4866,StatusRetired,59.0,Success
3747,3747,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Aug 09, 1967 05:45 UTC",Voskhod | Cosmos 172,StatusRetired,,Success
3748,3748,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Tue Aug 08, 1967 16:05 UTC",Tsyklon | Cosmos 171,StatusRetired,,Success
3749,3749,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Tue Aug 01, 1967 22:33 UTC",Atlas-SLV3 Agena-D | Lunar Orbiter 5,StatusRetired,,Success
3750,3750,RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Mon Jul 31, 1967 16:45 UTC",Tsyklon | Cosmos 170,StatusRetired,,Success
3751,3751,General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Thu Jul 27, 1967 19:00 UTC",Atlas-D OV1 | OV1-11/OV1-12/OV1-86,StatusRetired,,Partial Failure
3752,3752,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Jul 21, 1967 06:00 UTC",Voskhod | Zenit-4 n†­32,StatusRetired,,Failure
3753,3753,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Mon Jul 17, 1967 16:45 UTC",Tsyklon | Cosmos 169,StatusRetired,,Success
3754,3754,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Fri Jul 14, 1967 11:53 UTC",Atlas-LV3C Centaur-D | Surveyor 4,StatusRetired,,Success
3755,3755,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Jul 04, 1967 05:59 UTC",Voskhod | Cosmos 168,StatusRetired,,Success
3756,3756,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Sat Jul 01, 1967 13:15 UTC","Titan IIIC | OPS 9331-9334, LES-5 & DODGE",StatusRetired,,Success
3757,3757,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon Jun 26, 1967",Cosmos-3M (11K65M) | Tselina-OM #1,StatusRetired,,Failure
3758,3758,US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Tue Jun 20, 1967 16:19 UTC",Titan IIIB | OPS 4282,StatusRetired,59.0,Partial Failure
3759,3759,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Jun 20, 1967 11:00 UTC",Voskhod | Zenit-4 n†­31,StatusRetired,,Failure
3760,3760,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Jun 17, 1967 02:36 UTC",Molniya-M /Block VL | Cosmos 167,StatusRetired,,Partial Failure
3761,3761,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Jun 16, 1967 04:43 UTC",Cosmos-2I (63SM) | Cosmos 166,StatusRetired,,Success
3762,3762,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Wed Jun 14, 1967 06:01 UTC",Atlas-SLV3 Agena-D | Mariner 5,StatusRetired,,Success
3763,3763,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Mon Jun 12, 1967 18:06 UTC",Cosmos-2I (63SM) | Cosmos 165,StatusRetired,,Success
3764,3764,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Jun 12, 1967 02:39 UTC",Molniya-M /Block VL | Venera 4,StatusRetired,,Success
3765,3765,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Jun 08, 1967 13:00 UTC",Voskhod | Cosmos 164,StatusRetired,,Success
3766,3766,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Mon Jun 05, 1967 05:03 UTC",Cosmos-2I (63SM) | Cosmos 163,StatusRetired,,Success
3767,3767,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Sun Jun 04, 1967 18:07 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4038,StatusRetired,,Success
3768,3768,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Jun 01, 1967 10:40 UTC",Voskhod | Cosmos 162,StatusRetired,,Success
3769,3769,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed May 24, 1967 22:50 UTC",Molniya | Molniya-1 n†­8,StatusRetired,,Success
3770,3770,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Mon May 22, 1967 18:30 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4037,StatusRetired,,Success
3771,3771,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Mon May 22, 1967 14:00 UTC",Voskhod | Cosmos 161,StatusRetired,,Success
3772,3772,RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Wed May 17, 1967 16:05 UTC",Tsyklon | Cosmos 160,StatusRetired,,Success
3773,3773,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Tue May 16, 1967 21:44 UTC",Molniya-M /Block L | Cosmos 159,StatusRetired,,Partial Failure
3774,3774,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon May 15, 1967 11:00 UTC",Cosmos-3M (11K65M) | Cosmos 158,StatusRetired,,Success
3775,3775,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 12, 1967 10:30 UTC",Vostok-2 | Cosmos 157,StatusRetired,,Success
3776,3776,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Thu May 04, 1967 22:25 UTC",Atlas-SLV3 Agena-D | Lunar Orbiter 4,StatusRetired,,Success
3777,3777,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Apr 28, 1967 10:01 UTC","Titan IIIC | OPS-6638, OPS-6679, ORS-4, OV5-1, OV5-3",StatusRetired,,Success
3778,3778,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Apr 27, 1967 12:50 UTC",Vostok-2M | Cosmos 156,StatusRetired,,Success
3779,3779,US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Apr 26, 1967",Titan IIIB | OPS 4243,StatusRetired,59.0,Failure
3780,3780,ASI,"SM Launch Tab, San Marco Launch Platform, Kenya","Wed Apr 26, 1967 10:06 UTC",Scout B | San Marco 2,StatusRetired,,Success
3781,3781,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Apr 23, 1967 00:35 UTC",Soyuz | Soyuz 1,StatusRetired,,Success
3782,3782,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Mon Apr 17, 1967 07:05 UTC",Atlas-LV3C Centaur-D | Surveyor 3,StatusRetired,,Success
3783,3783,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Apr 12, 1967 10:51 UTC",Voskhod | Cosmos 155,StatusRetired,,Success
3784,3784,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan","Sat Apr 08, 1967 09:00 UTC",Proton K/Block D | Cosmos 154,StatusRetired,,Partial Failure
3785,3785,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Thu Apr 06, 1967 03:23 UTC",Atlas-SLV3 Agena-D | ATS-2,StatusRetired,,Partial Failure
3786,3786,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Apr 04, 1967 14:00 UTC",Vostok-2 | Cosmos 153,StatusRetired,,Success
3787,3787,UT,"Uchinoura Space Center, Japan","Mon Apr 03, 1967",Lambda-IV S | Osumi,StatusRetired,,Failure
3788,3788,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Sat Mar 25, 1967 06:59 UTC",Cosmos-2I (63SM) | Cosmos 152,StatusRetired,,Success
3789,3789,RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan","Fri Mar 24, 1967 11:50 UTC",Cosmos-3 (11K65) | Cosmos 151,StatusRetired,,Success
3790,3790,RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Wed Mar 22, 1967 14:05 UTC",Tsyklon | OGTch 3,StatusRetired,,Failure
3791,3791,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Mar 22, 1967 12:44 UTC",Voskhod | Cosmos 150,StatusRetired,,Success
3792,3792,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Mar 21, 1967 10:07 UTC",Cosmos-2I (63SM) | Cosmos 149,StatusRetired,,Success
3793,3793,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Thu Mar 16, 1967 17:30 UTC",Cosmos-2I (63SM) | Cosmos 148,StatusRetired,,Success
3794,3794,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Mon Mar 13, 1967 12:10 UTC",Vostok-2 | Cosmos 147,StatusRetired,,Success
3795,3795,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan","Fri Mar 10, 1967 11:30 UTC",Proton K/Block D | Cosmos 146,StatusRetired,,Success
3796,3796,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Mar 03, 1967 06:44 UTC",Cosmos-2I (63SM) | Cosmos 145,StatusRetired,,Success
3797,3797,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Feb 28, 1967 14:34 UTC",Vostok-2M | Cosmos 144,StatusRetired,,Success
3798,3798,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Feb 27, 1967 08:45 UTC",Vostok-2 | Cosmos 143,StatusRetired,,Partial Failure
3799,3799,US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Fri Feb 24, 1967 19:55 UTC",Titan IIIB | OPS 4204,StatusRetired,59.0,Success
3800,3800,Arm??e de l'Air,"Brigitte, Hammaguir, Algeria, France","Wed Feb 15, 1967 10:06 UTC",Diamant A | Diad?ªme 2,StatusRetired,,Success
3801,3801,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Feb 14, 1967 10:04 UTC",Cosmos-2I (63SM) | Cosmos 142,StatusRetired,,Success
3802,3802,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Feb 08, 1967 10:19 UTC",Voskhod | Cosmos 141,StatusRetired,,Success
3803,3803,Arm??e de l'Air,"Brigitte, Hammaguir, Algeria, France","Wed Feb 08, 1967 08:39 UTC",Diamant A | Diad?ªme 1,StatusRetired,,Partial Failure
3804,3804,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Tue Feb 07, 1967 13:20 UTC",Soyuz | Cosmos 140,StatusRetired,,Success
3805,3805,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Sun Feb 05, 1967 01:17 UTC",Atlas-SLV3 Agena-D | Lunar Orbiter 3,StatusRetired,,Success
3806,3806,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Thu Feb 02, 1967 20:00 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4036,StatusRetired,,Success
3807,3807,NASA,"LC-34, Cape Canaveral AFS, Florida, USA","Fri Jan 27, 1967 23:31 UTC",Saturn IB | Apollo 1,StatusRetired,,Failure
3808,3808,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Wed Jan 25, 1967 13:55 UTC",Tsyklon | Cosmos 139,StatusRetired,,Success
3809,3809,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Jan 19, 1967 12:39 UTC",Vostok-2 | Cosmos 138,StatusRetired,,Success
3810,3810,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed Jan 18, 1967 14:19 UTC",Titan IIIC | OPS 9321-9328,StatusRetired,,Success
3811,3811,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Wed Dec 21, 1966 13:11 UTC",Cosmos-2I (63S1) | Cosmos 137,StatusRetired,,Success
3812,3812,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Dec 21, 1966 10:17 UTC",Molniya-M /Block L | Luna 13,StatusRetired,,Success
3813,3813,UT,"Uchinoura Space Center, Japan","Tue Dec 20, 1966",Lambda-IV S | Osumi,StatusRetired,,Failure
3814,3814,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Mon Dec 19, 1966 12:01 UTC",Vostok-2 | Cosmos 136,StatusRetired,,Success
3815,3815,US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Dec 14, 1966 18:14 UTC",Titan IIIB | OPS 8968,StatusRetired,59.0,Success
3816,3816,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Dec 14, 1966 11:27 UTC",Soyuz | Soyuz 7K-OK n†­1,StatusRetired,,Prelaunch Failure
3817,3817,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Mon Dec 12, 1966 20:37 UTC",Cosmos-2I (63SM) | Cosmos 135,StatusRetired,,Success
3818,3818,General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Sun Dec 11, 1966 21:10 UTC",Atlas-D OV1 | OV1-9/OV1-10,StatusRetired,,Success
3819,3819,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Wed Dec 07, 1966 02:12 UTC",Atlas-SLV3 Agena-D | ATS-1,StatusRetired,,Success
3820,3820,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Mon Dec 05, 1966 21:09 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4035,StatusRetired,,Success
3821,3821,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Dec 03, 1966 08:15 UTC",Voskhod | Cosmos 134,StatusRetired,,Success
3822,3822,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Nov 28, 1966 11:00 UTC",Soyuz | Cosmos 133,StatusRetired,,Success
3823,3823,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Nov 19, 1966 08:00 UTC",Vostok-2 | Cosmos 132,StatusRetired,,Success
3824,3824,RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan","Wed Nov 16, 1966 13:00 UTC",Cosmos-3 (11K65) | Strela-2 #2,StatusRetired,,Failure
3825,3825,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Sat Nov 12, 1966 09:51 UTC",Voskhod | Cosmos 131,StatusRetired,,Success
3826,3826,NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Fri Nov 11, 1966 20:46 UTC",Titan II GLV | Gemini XII,StatusRetired,,Success
3827,3827,General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Fri Nov 11, 1966 19:08 UTC",Atlas-SLV3 Agena-D | GATV 5001,StatusRetired,,Success
3828,3828,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Sun Nov 06, 1966 23:21 UTC",Atlas-SLV3 Agena-D | Lunar Orbiter 2,StatusRetired,,Success
3829,3829,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Thu Nov 03, 1966 13:50 UTC","Titan IIIC | Gemini B, OV4-3, &  OV4-1R/T",StatusRetired,,Success
3830,3830,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Wed Nov 02, 1966 20:23 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4034,StatusRetired,,Success
3831,3831,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Wed Nov 02, 1966 00:45 UTC",Tsyklon | OGTch 2,StatusRetired,,Partial Failure
3832,3832,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Wed Oct 26, 1966 11:12 UTC",Atlas-LV3C Centaur-D | Surveyor SD-4,StatusRetired,,Success
3833,3833,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Oct 22, 1966 08:38 UTC",Molniya-M /Block L | Luna 12,StatusRetired,,Success
3834,3834,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Oct 20, 1966 08:46 UTC",Voskhod | Cosmos 130,StatusRetired,,Success
3835,3835,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Oct 20, 1966 07:50 UTC",Molniya | Molniya-1 n†­7,StatusRetired,,Success
3836,3836,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Oct 14, 1966 12:13 UTC",Vostok-2 | Cosmos 129,StatusRetired,,Success
3837,3837,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Wed Oct 12, 1966 19:15 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4033,StatusRetired,,Success
3838,3838,General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Wed Oct 05, 1966 22:00 UTC",Atlas-SLV3 Agena-D | Midas 12,StatusRetired,,Success
3839,3839,US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Sep 28, 1966 19:12 UTC",Titan IIIB | OPS 4096,StatusRetired,59.0,Success
3840,3840,UT,"Uchinoura Space Center, Japan","Mon Sep 26, 1966",Lambda-IV S | Osumi,StatusRetired,,Failure
3841,3841,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Tue Sep 20, 1966 12:32 UTC",Atlas-LV3C Centaur-D | Surveyor 2,StatusRetired,,Success
3842,3842,RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Sat Sep 17, 1966 22:35 UTC",Tsyklon | OGTch 1,StatusRetired,,Partial Failure
3843,3843,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Fri Sep 16, 1966 17:59 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4032,StatusRetired,,Success
3844,3844,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Sep 16, 1966 09:30 UTC",Vostok-2 | Zenit-2 n†­40,StatusRetired,,Failure
3845,3845,NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Mon Sep 12, 1966 14:42 UTC",Titan II GLV | Gemini XI,StatusRetired,,Success
3846,3846,General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Mon Sep 12, 1966 13:05 UTC",Atlas-SLV3 Agena-D | GATV 5006,StatusRetired,,Success
3847,3847,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Aug 27, 1966 09:50 UTC",Voskhod | Cosmos 128,StatusRetired,,Success
3848,3848,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Aug 26, 1966 13:59 UTC","Titan IIIC | IDCSP-1 8-14, GGTS-2",StatusRetired,,Failure
3849,3849,NASA,"LC-34, Cape Canaveral AFS, Florida, USA","Thu Aug 25, 1966 17:15 UTC",Saturn IB | AS-202,StatusRetired,,Success
3850,3850,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Aug 24, 1966 08:09 UTC",Molniya-M /Block L | Luna 11,StatusRetired,,Success
3851,3851,General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Fri Aug 19, 1966 19:30 UTC",Atlas-SLV3 Agena-D | Midas 11,StatusRetired,,Success
3852,3852,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Tue Aug 16, 1966 18:30 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4031,StatusRetired,,Success
3853,3853,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Wed Aug 10, 1966 19:26 UTC",Atlas-SLV3 Agena-D | Lunar Orbiter 1,StatusRetired,,Success
3854,3854,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Aug 08, 1966 11:29 UTC",Voskhod | Cosmos 127,StatusRetired,,Success
3855,3855,US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Fri Jul 29, 1966 18:43 UTC",Titan IIIB | KH-8,StatusRetired,59.0,Success
3856,3856,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Jul 28, 1966 10:50 UTC",Voskhod | Cosmos 126,StatusRetired,,Success
3857,3857,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Jul 20, 1966 08:58 UTC",Vostok-2A | Cosmos 125,StatusRetired,,Success
3858,3858,NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Mon Jul 18, 1966 22:20 UTC",Titan II GLV | Gemini X,StatusRetired,,Success
3859,3859,General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Mon Jul 18, 1966 20:39 UTC",Atlas-SLV3 Agena-D | GATV 5005,StatusRetired,,Success
3860,3860,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Jul 14, 1966 10:25 UTC",Voskhod | Cosmos 124,StatusRetired,,Success
3861,3861,General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Thu Jul 14, 1966 02:10 UTC",Atlas-D OV1 | OV1-7/OV1-8,StatusRetired,,Partial Failure
3862,3862,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Tue Jul 12, 1966 17:57 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4030,StatusRetired,,Success
3863,3863,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Jul 08, 1966 05:31 UTC",Cosmos-2I (63S1) | Cosmos 123,StatusRetired,,Success
3864,3864,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Wed Jul 06, 1966 12:57 UTC",Proton | Proton-3,StatusRetired,,Success
3865,3865,NASA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Tue Jul 05, 1966 14:53 UTC",Saturn IB | AS-203,StatusRetired,,Success
3866,3866,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Jun 25, 1966 10:18 UTC",Vostok-2M | Cosmos 122,StatusRetired,,Success
3867,3867,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Jun 17, 1966 11:00 UTC",Voskhod | Cosmos 121,StatusRetired,,Success
3868,3868,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Thu Jun 16, 1966 14:00 UTC",Titan IIIC | OPS 9311-9317 & GGTS-1,StatusRetired,,Success
3869,3869,General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Thu Jun 09, 1966 20:15 UTC",Atlas-SLV3 Agena-D | Midas 10,StatusRetired,,Partial Failure
3870,3870,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Jun 08, 1966 11:00 UTC",Voskhod | Cosmos 120,StatusRetired,,Success
3871,3871,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Tue Jun 07, 1966 02:48 UTC",Atlas-SLV3 Agena-B | OGO-3,StatusRetired,,Success
3872,3872,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Fri Jun 03, 1966 19:25 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4029,StatusRetired,,Success
3873,3873,NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Fri Jun 03, 1966 13:39 UTC",Titan II GLV | Gemini IX-A,StatusRetired,,Partial Failure
3874,3874,General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Wed Jun 01, 1966 15:00 UTC",Atlas SLV-3 | ATDA,StatusRetired,,Success
3875,3875,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Mon May 30, 1966 14:41 UTC",Atlas-LV3C Centaur-D | Surveyor 1,StatusRetired,,Success
3876,3876,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue May 24, 1966 05:30 UTC",Cosmos-2I (63SM) | Cosmos 119,StatusRetired,,Success
3877,3877,General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Tue May 17, 1966 15:15 UTC",Atlas-SLV3 Agena-D | GATV 5004,StatusRetired,,Failure
3878,3878,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue May 17, 1966 11:00 UTC",Voskhod | Zenit-4 n†­18,StatusRetired,,Failure
3879,3879,NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Mon May 16, 1966 16:41 UTC",Titan II GLV | Gemini VIII,StatusRetired,,Partial Failure
3880,3880,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Sat May 14, 1966 18:30 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4028,StatusRetired,,Success
3881,3881,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed May 11, 1966 14:10 UTC",Vostok-2M | Cosmos 118,StatusRetired,,Success
3882,3882,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri May 06, 1966 10:58 UTC",Vostok-2 | Cosmos 117,StatusRetired,,Success
3883,3883,RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Apr 26, 1966 10:04 UTC",Cosmos-2I (63SM) | Cosmos 116,StatusRetired,,Success
3884,3884,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Apr 25, 1966 07:10 UTC",Molniya | Molniya-1 n†­6,StatusRetired,,Success
3885,3885,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Apr 20, 1966 10:40 UTC",Vostok-2 | Cosmos 115,StatusRetired,,Success
3886,3886,General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Tue Apr 19, 1966 19:12 UTC",Atlas-SLV3 Agena-D | KH-7 Gambit 4027,StatusRetired,,Success
3887,3887,General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Fri Apr 08, 1966 19:35 UTC",Atlas-SLV3B Agena-D | OAO-1,StatusRetired,,Success
3888,3888,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Fri Apr 08, 1966 01:00 UTC",Atlas-LV3C Centaur-D | Surveyor Model-3,StatusRetired,,Partial Failure
3889,3889,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Apr 06, 1966 11:40 UTC",Voskhod | Cosmos 114,StatusRetired,,Success
3890,3890,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Mar 31, 1966 10:48 UTC",Molniya-M /Block L | Luna 10,StatusRetired,,Success
3891,3891,General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Wed Mar 30, 1966 09:20 UTC",Atlas-D OV1 | OV1-4/OV1-5,StatusRetired,,Success
3892,3892,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sun Mar 27, 1966 07:20 UTC",Molniya | Molniya-1 n†­5,StatusRetired,,Failure
3893,3893,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Thu Mar 24, 1966 14:39 UTC",Proton | Proton-3a,StatusRetired,,Failure
3894,3894,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Mar 21, 1966 09:40 UTC",Voskhod | Cosmos 113,StatusRetired,,Success
